scope,repo,path,line,action,token,replacement,reference_class,reason,excerpt,replacement_preview
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer1-track2-comments-tests-plan-2026-06-22.md,534,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/`: 9 historical inventory/planning references in `mms-layer1-interpretation-surfaces-inventory-2026-06-22.md` and `mms-layer1-track2-comments-tests-plan-2026-06-22.md` — preserved per Foundation Inv...,- `bc-docs/docs/`: 9 historical inventory/planning references in `mms-layer1-interpretation-surfaces-inventory-2026-06-22.md` and `mms-layer1-track2-comments-tests-plan-2026-06-22.md` — preserved per Foundation Invari...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-implementation-names-inventory-2026-06-22.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,29,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/implementation/*.md` (runbook + DBCP chapters),- `bc-docs/docs/implementation/*.md` (runbook + DBCP chapters)
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,37,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,rg 'pe-mc-status|evaluate-pe-mc|/mcf/panel-runs|/mcf/intakes' bc-core/src bc-core/scripts bc-docs-v3,rg 'pe-mc-status|evaluate-pe-mc|/mcf/panel-runs|/mcf/intakes' bc-core/src bc-core/scripts bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,74,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,| **Operator-visible references** | 18 docs in `bc-docs-v3/docs/implementation/`; `scripts/audit-output/*.md` historical evidence |,| **Operator-visible references** | 18 docs in `bc-docs/docs/implementation/`; `scripts/audit-output/*.md` historical evidence |
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,226,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,## 8. Operator-facing documentation references (bc-docs-v3),## 8. Operator-facing documentation references (bc-docs)
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,228,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,**18 files** in `bc-docs-v3/docs/implementation/` reference `/api/mcf/` paths. Categorized:,**18 files** in `bc-docs/docs/implementation/` reference `/api/mcf/` paths. Categorized:
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer2-route-alias-inventory-2026-06-23.md,328,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- Active runbook chapters in `bc-docs-v3` may need follow-up updates to reference the new path tokens — schedule separately as Layer 1 docs coherence.,- Active runbook chapters in `bc-docs` may need follow-up updates to reference the new path tokens — schedule separately as Layer 1 docs coherence.
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer3-compatibility-names-inventory-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer3-compatibility-names-inventory-2026-06-23.md,227,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"**What depends on them:** any operator who would set these env vars in production (AWS Parameter Store, deployment automation, runbooks) — but no such operator currently exists per the disk sweep. The runbook chapters...","**What depends on them:** any operator who would set these env vars in production (AWS Parameter Store, deployment automation, runbooks) — but no such operator currently exists per the disk sweep. The runbook chapters..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer3-compatibility-names-inventory-2026-06-23.md,231,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- **Option B (semantic rename + fallback chain):** Rename the documented env-var keys to `MCF_METRIC_DRAFT_REVIEW_*` and ship a fallback-chain reader that accepts both names during a transition window. Updates: code (...,- **Option B (semantic rename + fallback chain):** Rename the documented env-var keys to `MCF_METRIC_DRAFT_REVIEW_*` and ship a fallback-chain reader that accepts both names during a transition window. Updates: code (...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer3-compatibility-names-inventory-2026-06-23.md,251,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-core/scripts/bcf-phase-a3-import-lockfile.mjs` + 3 invoking phase-A3 orchestration scripts — DORMANT (A3 superseded by A4/A5 closeouts in `bc-docs-v3/docs/implementation/`). 38+ regex assertions hardcode legacy...,- `bc-core/scripts/bcf-phase-a3-import-lockfile.mjs` + 3 invoking phase-A3 orchestration scripts — DORMANT (A3 superseded by A4/A5 closeouts in `bc-docs/docs/implementation/`). 38+ regex assertions hardcode legacy ide...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-layer3-compatibility-names-inventory-2026-06-23.md,265,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- All operator-facing chapter prose in `bc-docs-v3/docs/`,- All operator-facing chapter prose in `bc-docs/docs/`
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-publication-review-evidence-fingerprint-design-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-publication-review-evidence-fingerprint-design-2026-06-23.md,270,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"> §4 Amendment — 2026-06-23: R3 Step 3 surfaced a follow-up gap. The v1→v2 verifier-engine bump correctly writes v2 evidence rows alongside immutable v1 rows, but the M13 Publication Review evaluator's idempotency cac...","> §4 Amendment — 2026-06-23: R3 Step 3 surfaced a follow-up gap. The v1→v2 verifier-engine bump correctly writes v2 evidence rows alongside immutable v1 rows, but the M13 Publication Review evaluator's idempotency cac..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-r3-filter-clause-verifier-repair-design-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-r3-filter-clause-verifier-v2-plan-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-runtime-recovery-inventory-2026-06-23.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,project: bc-docs-v3,project: bc-docs
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,4,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"description: ""Read-only inventory of legacy workflow-code occurrences in operator-facing surfaces — runbook chapters in bc-docs-v3/docs/onboarding/, bc-admin UI strings (aria-labels, subtitles, paragraph copy, toast m...","description: ""Read-only inventory of legacy workflow-code occurrences in operator-facing surfaces — runbook chapters in bc-docs/docs/onboarding/, bc-admin UI strings (aria-labels, subtitles, paragraph copy, toast mess..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,4,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"description: ""Read-only inventory of legacy workflow-code occurrences in operator-facing surfaces — runbook chapters in bc-docs-v3/docs/onboarding/, bc-admin UI strings (aria-labels, subtitles, paragraph copy, toast m...","description: ""Read-only inventory of legacy workflow-code occurrences in operator-facing surfaces — runbook chapters in bc-docs/docs/onboarding/, bc-admin UI strings (aria-labels, subtitles, paragraph copy, toast mess..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,20,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"> **Authority pointer (added 2026-06-22).** This inventory was authored against the Step 2 framing of [DEC-7a1c98](../../../governance/adrs/ADR-7a1c98.md), which was superseded the same day by **[DEC-54f221 / D449](.....","> **Authority pointer (added 2026-06-22).** This inventory was authored against the Step 2 framing of [DEC-7a1c98](../../../governance/adrs/ADR-7a1c98.md), which was superseded the same day by **[DEC-54f221 / D449](....."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,26,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"> *""Rename runbook chapter titles in `bc-docs-v3/docs/onboarding/`, operator console labels, audit-artifact filenames (new artifacts only — historical artifact filenames are never rewritten per Foundation Invariant II...","> *""Rename runbook chapter titles in `bc-docs/docs/onboarding/`, operator console labels, audit-artifact filenames (new artifacts only — historical artifact filenames are never rewritten per Foundation Invariant III),..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,51,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- Operator-facing **runbook chapter prose** in `bc-docs-v3/docs/onboarding/` (chapter headings, paragraph copy, table cells).","- Operator-facing **runbook chapter prose** in `bc-docs/docs/onboarding/` (chapter headings, paragraph copy, table cells)."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,58,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- **Historical audit-artifact filenames** already filed in `bc-docs-v3/docs/implementation/` (e.g. `mcf-m12-implementation-closeout.md`, `mcf-m13-implementation-closeout.md`, etc.). Per Foundation Invariant III, histo...","- **Historical audit-artifact filenames** already filed in `bc-docs/docs/implementation/` (e.g. `mcf-m12-implementation-closeout.md`, `mcf-m13-implementation-closeout.md`, etc.). Per Foundation Invariant III, historic..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,95,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,### 5.1 Operator runbook prose — `bc-docs-v3/docs/onboarding/`,### 5.1 Operator runbook prose — `bc-docs/docs/onboarding/`
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,97,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"**Files swept:** 19 chapters under `bc-docs-v3/docs/onboarding/` (excluding the `metric-work-records/` directory which contains session-work records, not runbooks).","**Files swept:** 19 chapters under `bc-docs/docs/onboarding/` (excluding the `metric-work-records/` directory which contains session-work records, not runbooks)."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,152,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,### 5.3 Audit-artifact filenames — `bc-docs-v3/docs/implementation/`,### 5.3 Audit-artifact filenames — `bc-docs/docs/implementation/`
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,199,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"| **runbook chapter prose change is visible to onboarding readers** | §5.1 (11 prose occurrences in `metric-registration.md`) | Operators reading the runbook see semantic names. Section headers change (line 240, 271)....","| **runbook chapter prose change is visible to onboarding readers** | §5.1 (11 prose occurrences in `metric-registration.md`) | Operators reading the runbook see semantic names. Section headers change (line 240, 271)...."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,210,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,3. **Cluster C — `metric-registration.md` runbook prose** (11 lines in 1 file). Larger semantic change; section header rename requires anchor-link audit across `bc-docs-v3/docs/onboarding/` to update incoming links. S...,3. **Cluster C — `metric-registration.md` runbook prose** (11 lines in 1 file). Larger semantic change; section header rename requires anchor-link audit across `bc-docs/docs/onboarding/` to update incoming links. Sugg...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,222,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- **Historical audit-artifact filenames** in `bc-docs-v3/docs/implementation/` — preserved per Foundation Invariant III.,- **Historical audit-artifact filenames** in `bc-docs/docs/implementation/` — preserved per Foundation Invariant III.
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,229,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,2. **Should `C1` / `C2` / `F1` / `F2` references be handled similarly?** Per ADR Decision 6.4 these are deferred. The current inventory found **zero occurrences** in bc-admin UI strings or `bc-docs-v3/docs/onboarding/...,2. **Should `C1` / `C2` / `F1` / `F2` references be handled similarly?** Per ADR Decision 6.4 these are deferred. The current inventory found **zero occurrences** in bc-admin UI strings or `bc-docs/docs/onboarding/met...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,230,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"3. **Anchor-link rewriting policy.** When `metric-registration.md` line 240 / 271 section headers are renamed (Cluster C), incoming markdown anchor links break. Should the inventory's execution session include an auto...","3. **Anchor-link rewriting policy.** When `metric-registration.md` line 240 / 271 section headers are renamed (Cluster C), incoming markdown anchor links break. Should the inventory's execution session include an auto..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,230,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"3. **Anchor-link rewriting policy.** When `metric-registration.md` line 240 / 271 section headers are renamed (Cluster C), incoming markdown anchor links break. Should the inventory's execution session include an auto...","3. **Anchor-link rewriting policy.** When `metric-registration.md` line 240 / 271 section headers are renamed (Cluster C), incoming markdown anchor links break. Should the inventory's execution session include an auto..."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,231,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,4. **Operator changelog convention.** Subtitle and paragraph copy changes in bc-admin pages are visible to operators on next page load. Should the execution session emit an operator-facing changelog entry (e.g. a note...,4. **Operator changelog convention.** Subtitle and paragraph copy changes in bc-admin pages are visible to operators on next page load. Should the execution session emit an operator-facing changelog entry (e.g. a note...
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,237,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- Read-only sweeps of `bc-docs-v3/docs/onboarding/`, `bc-admin/src/`, and `bc-docs-v3/docs/implementation/`.","- Read-only sweeps of `bc-docs/docs/onboarding/`, `bc-admin/src/`, and `bc-docs/docs/implementation/`."
internal_v4,bc-docs-v4,docs/evidence/work-records/implementation/mms-step2-operator-facing-docs-ui-labels-inventory-2026-06-22.md,237,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- Read-only sweeps of `bc-docs-v3/docs/onboarding/`, `bc-admin/src/`, and `bc-docs-v3/docs/implementation/`.","- Read-only sweeps of `bc-docs/docs/onboarding/`, `bc-admin/src/`, and `bc-docs/docs/implementation/`."
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-12-phase1-tranche1-final-execution-packet-SES-594568.md,610,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,| Source packet commit | bc-docs-v3@9bba81f (then patched as part of this execution; see *Pre-execution packet patch* below) |,| Source packet commit | bc-docs@9bba81f (then patched as part of this execution; see *Pre-execution packet patch* below) |
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-12-phase1-tranche1-final-execution-packet-SES-594568.md,614,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"The initial §2.4 preflight check in the committed packet (bc-docs-v3@9bba81f) referenced `metric.metric_contract`, which is not a table that exists in the live database. The check returned NULL on the first preflight...","The initial §2.4 preflight check in the committed packet (bc-docs@9bba81f) referenced `metric.metric_contract`, which is not a table that exists in the live database. The check returned NULL on the first preflight run..."
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-14-slice1-promotion-gate-plan-SES-594568.md,859,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- Foundation: `bc-docs-v3/docs/foundation/the-contract-grammar.md`,- Foundation: `bc-docs/docs/foundation/the-contract-grammar.md`
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase1-bulk-bf-semantic-remediation-plan-TSK-9515d5.md,294,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- `bc-docs-v3/docs/adrs/ADR-a49413.md` §11, §12","- `bc-docs/docs/adrs/ADR-a49413.md` §11, §12"
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase1-bulk-bf-semantic-remediation-plan-TSK-9515d5.md,295,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/adrs/ADR-a17d0f.md` (SDA umbrella),- `bc-docs/docs/adrs/ADR-a17d0f.md` (SDA umbrella)
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase1-bulk-bf-semantic-remediation-plan-TSK-9515d5.md,296,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/adrs/ADR-804874.md` (D366 participant trust),- `bc-docs/docs/adrs/ADR-804874.md` (D366 participant trust)
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase2-multi-high-bf-semantic-remediation-plan-TSK-9515d5.md,267,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- `bc-docs-v3/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)","- `bc-docs/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)"
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase2-multi-high-bf-semantic-remediation-plan-TSK-9515d5.md,268,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/adrs/ADR-a17d0f.md` (SDA umbrella),- `bc-docs/docs/adrs/ADR-a17d0f.md` (SDA umbrella)
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase3-medium-bf-semantic-remediation-plan-TSK-9515d5.md,284,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- `bc-docs-v3/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)","- `bc-docs/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)"
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase3-medium-bf-semantic-remediation-plan-TSK-9515d5.md,285,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/adrs/ADR-a17d0f.md` (SDA umbrella),- `bc-docs/docs/adrs/ADR-a17d0f.md` (SDA umbrella)
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-15-phase3-oagis-description-root-cause-study-TSK-9515d5.md,273,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"- `bc-docs-v3/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)","- `bc-docs/docs/adrs/ADR-a49413.md` §11, §12 (unchanged)"
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-16-d408-service-guards-plan-DEC-1ce490.md,5,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,adr: bc-docs-v3/docs/adrs/ADR-1ce490.md,adr: bc-docs/docs/adrs/ADR-1ce490.md
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-16-d408-service-guards-plan-DEC-1ce490.md,6,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,closeout: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-bf-catalog-admission-cleanup-closeout-DEC-1ce490.md,closeout: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-bf-catalog-admission-cleanup-closeout-DEC-1ce490.md
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-16-d408-service-guards-plan-DEC-1ce490.md,203,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- D162 (database rules): `bc-docs-v3/docs/adrs/ADR-1918d0.md`,- D162 (database rules): `bc-docs/docs/adrs/ADR-1918d0.md`
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,5,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,adr: bc-docs-v3/docs/adrs/ADR-1ce490.md,adr: bc-docs/docs/adrs/ADR-1ce490.md
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,6,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,data_closeout: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-bf-catalog-admission-cleanup-closeout-DEC-1ce490.md,data_closeout: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-bf-catalog-admission-cleanup-closeout-DEC-1ce490.md
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,guard_closeout: bc-docs-v3/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-service-guard-closeout-DEC-1ce490.md,guard_closeout: bc-docs/docs/onboarding/metric-work-records/_cross/2026-05-16-d408-service-guard-closeout-DEC-1ce490.md
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/2026-05-17-d408-correction-required-bf-cleanup-plan-DEC-1ce490.md,506,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- Foundation invariants: `bc-docs-v3/docs/foundation/the-invariants.md`,- Foundation invariants: `bc-docs/docs/foundation/the-invariants.md`
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/metric-work-records/README.md,7,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,Authority and scope are defined in `bc-docs-v3/docs/onboarding/metric-workstream.md` §11. Read that section first; this README only operationalizes it.,Authority and scope are defined in `bc-docs/docs/onboarding/metric-workstream.md` §11. Read that section first; this README only operationalizes it.
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/metric-work-records/README.md,92,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,| What architectural decision was made? | ADR in `bc-docs-v3/docs/adrs/` | Cite `DEC-uid` and link |,| What architectural decision was made? | ADR in `bc-docs/docs/adrs/` | Cite `DEC-uid` and link |
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/metric-work-records/README.md,101,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,"Records are picked up by `devhub_doc_scan` like any other doc under `bc-docs-v3/docs/`. They become addressable via `devhub_doc_get` and listable via `devhub_doc_list`. To find every record for a metric, list the dire...","Records are picked up by `devhub_doc_scan` like any other doc under `bc-docs/docs/`. They become addressable via `devhub_doc_get` and listable via `devhub_doc_list`. To find every record for a metric, list the directo..."
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/metric-work-records/_cross/2026-05-11-total-revenue-production-gap-SES-1c080e.md,1281,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/onboarding/metric-workstream.md` — §3 Metric Work Sequence; §5 Live MC Safety Workflow; §8 balance-vs-flow rule; §10 anti-patterns; §11 record triggers.,- `bc-docs/docs/onboarding/metric-workstream.md` — §3 Metric Work Sequence; §5 Live MC Safety Workflow; §8 balance-vs-flow rule; §10 anti-patterns; §11 record triggers.
internal_v4,bc-docs-v4,docs/evidence/work-records/onboarding/metric-work-records/_cross/2026-05-11-total-revenue-production-gap-SES-1c080e.md,1282,preserve_historical_provenance,bc-docs-v3,bc-docs,evidence_work_record,Historical decision/evidence provenance; do not blind replace.,- `bc-docs-v3/docs/operations/apex-cfo-pack-demo-readiness-triage.md` — broader Apex demo-readiness state; this slice is Slice 1 of the production-expansion arc named there.,- `bc-docs/docs/operations/apex-cfo-pack-demo-readiness-triage.md` — broader Apex demo-readiness state; this slice is Slice 1 of the production-expansion arc named there.
