metric_definition_id	metric_name	display_name	function_code	subfunction_code	category_code	type_code	composition_code	direction_code	industry_code	formula_hint	status_code	maturity_code	description_text	tags	created_by_name	updated_by_name	created_at	updated_at	metric_seq	industry_category_code	seed_ref	verification_result_code	verification_evidence_id	purpose_code	shape_code	temporality_code	precision_code	impact_code	shape_params_json	needs_revalidation	locked_by	locked_at	discipline_code	readiness_min_snapshots	readiness_max_freshness_days	temporality_kind
f0017bf5-df74-43a7-acd4-37026c25ad1a	automated_financial_processes	Automated Financial Processes	finance	financial_systems	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The proportion of financial processes that are automated, reducing the need for manual intervention and increasing efficiency.	{}	\N	\N	2026-04-04 09:39:23.812446+00	2026-04-17 09:53:08.242472+00	5805	\N	percentage_of_automated_financial_processes	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
9ebc5905-20a8-4c85-a65e-e8f8d88494b7	average_time_to_generate_financial_statements	Average Time to Generate Financial Statements	finance	financial_systems	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The average time it takes to compile and produce accurate financial statements.	{}	\N	\N	2026-04-04 09:39:23.768219+00	2026-04-17 09:53:08.242472+00	5802	\N	average_time_to_generate_financial_statements	green	\N	operational	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
991f7fef-401d-4da9-81e4-1969ebcaff18	asset_maintenance_cost_ratio	Asset Maintenance Cost Ratio	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A comparison of the cost of maintaining assets relative to the replacement value of the assets, providing insights into the cost-effectiveness of the maintenance program.	{}	\N	\N	2026-04-04 09:39:26.089979+00	2026-04-17 09:53:08.242472+00	5908	\N	asset_maintenance_cost_ratio	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
253cafaf-e120-4a72-bf39-d1449aa37b67	asset_performance_to_plan_ratio	Asset Performance to Plan Ratio	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The ratio of actual asset performance to planned or expected performance, indicating the effectiveness of asset management planning.	{}	\N	\N	2026-04-04 09:39:26.141686+00	2026-04-17 09:53:08.242472+00	5911	\N	asset_performance_to_plan_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
436043ed-7d4f-42d2-bd3e-8ce7a784bcff	asset_retirement_obligation_coverage	Asset Retirement Obligation Coverage	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The extent to which funds have been set aside or planned for to cover the costs associated with retiring assets at the end of their useful life.	{}	\N	\N	2026-04-04 09:39:26.442461+00	2026-04-17 09:53:08.242472+00	5932	\N	asset_retirement_obligation_coverage	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
9483729c-ef10-4801-8aa6-b5c10b19730f	capex_to_revenue_ratio	Capex to Revenue Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Capital expenditure as % of total revenue	{}	\N	\N	2026-04-04 09:39:26.722959+00	2026-04-17 09:53:08.242472+00	5941	\N	capex_to_revenue_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
b571d919-2c64-4ae5-8c26-c94f99cb3994	depreciation_amortization_as_of_revenue	Depreciation & Amortization as % of Revenue	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Non-cash charges relative to revenue	{}	\N	\N	2026-04-04 09:39:26.776576+00	2026-04-17 09:53:08.242472+00	5944	\N	depreciation_amortization_as_of_revenue	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
84298920-501b-41b4-909d-f17e3ee4b505	energy_cost_per_asset_unit	Energy Cost per Asset Unit	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The cost of energy consumed by an asset per unit of output, providing insights into the energy efficiency of the asset.	{}	\N	\N	2026-04-04 09:39:26.318495+00	2026-04-17 09:53:08.242472+00	5923	\N	energy_cost_per_asset_unit	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
15b5b341-e596-4972-a297-69a673c2dc8d	life_cycle_costing_total	Life Cycle Costing Total	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The total cost of owning an asset over its entire lifecycle, including acquisition, operation, maintenance, and disposal costs, allowing for better investment decisions.	{}	\N	\N	2026-04-04 09:39:26.490024+00	2026-04-17 09:53:08.242472+00	5935	\N	life_cycle_costing_total	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
cb86b245-54c9-4116-9a93-a484c4a772c4	maintenance_cost_pct_of_asset_value	Maintenance Cost as a Percentage of Asset Value	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The cost of maintaining assets compared to their initial acquisition cost, providing insight into the maintenance efficiency.	{}	\N	\N	2026-04-04 09:39:26.896817+00	2026-04-17 09:53:08.242472+00	5953	\N	maintenance_cost_as_a_percentage_of_asset_value	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
3aa3ca5f-d676-4485-a718-d7fc4ef507b2	residual_value_of_assets	Residual Value of Assets	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The estimated value of an asset at the end of its useful life, important for determining the timing of asset replacement and disposal.	{}	\N	\N	2026-04-04 09:39:26.530333+00	2026-04-17 09:53:08.242472+00	5938	\N	residual_value_of_assets	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
51ad83ff-b6a6-4ef3-b8e2-75b29309877c	asset_management_innovation_index	Asset Management Innovation Index	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of the company's adoption of innovative practices and technologies in asset management, aiming for continuous improvement.	{}	\N	\N	2026-04-04 09:39:26.399381+00	2026-04-17 09:53:08.242472+00	5929	\N	asset_management_innovation_index	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
a49b306f-226a-4f4a-918a-1d105d53a456	asset_management_process_maturity	Asset Management Process Maturity	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The level of development and sophistication of the asset management processes in place, reflecting the organization's capability to manage its assets effectively.	{}	\N	\N	2026-04-04 09:39:26.270774+00	2026-04-17 09:53:08.242472+00	5920	\N	asset_management_process_maturity	green	\N	reference	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
1e9bddc3-aba0-431c-8cfc-2d32a30cd722	asset_management_strategy_alignment	Asset Management Strategy Alignment	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The degree to which the asset management strategy aligns with the overall corporate financial objectives and goals, ensuring coherent decision-making.	{}	\N	\N	2026-04-04 09:39:26.183465+00	2026-04-17 09:53:08.242472+00	5914	\N	asset_management_strategy_alignment	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
76ea8749-b5ae-461b-9fd6-9bdc9fede362	asset_management_policy_adherence	Asset Management Policy Adherence	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The extent to which asset management activities adhere to the organization's asset management policies.	{}	\N	\N	2026-04-04 09:39:26.425799+00	2026-04-17 09:53:08.242472+00	5931	\N	asset_management_policy_adherence	green	\N	operational	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
da6ddccc-b5f0-4df9-8533-0f01642d7bfa	asset_turnover_efficiency_ratio	Asset Turnover Efficiency Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of the revenue generated for every dollar invested in fixed assets, indicating the efficiency of asset use.	{}	\N	\N	2026-04-04 09:39:27.020593+00	2026-04-17 09:53:08.242472+00	5962	\N	asset_turnover_efficiency_ratio	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
6144fef4-af4f-412f-8aa3-e83aab4e6af2	asset_utilization_ratio	Asset Utilization Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A metric that measures how efficiently a company uses its assets to generate revenue, often expressed as total revenue divided by total assets.	{}	\N	\N	2026-04-04 09:39:26.855284+00	2026-04-17 09:53:08.242472+00	5950	\N	asset_utilization_ratio	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
92f5eaaa-6151-43ae-8094-731c0f1eb802	asset_valuation_variance	Asset Valuation Variance	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The variance between the book value of assets and their fair market value, indicating potential discrepancies in asset valuation.	{}	\N	\N	2026-04-04 09:39:26.346397+00	2026-04-17 09:53:08.242472+00	5925	\N	asset_valuation_variance	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
9fdd9ca5-531a-4a60-a40f-fd85559e5cfc	capital_budgeting_efficiency	Capital Budgeting Efficiency	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The efficiency with which a company allocates and utilizes its capital budget for asset acquisition, upgrades, and expansions.	{}	\N	\N	2026-04-04 09:39:26.387075+00	2026-04-17 09:53:08.242472+00	5928	\N	capital_budgeting_efficiency	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
e18d4127-2948-4724-892f-b81f23923bda	capital_maintenance_ratio	Capital Maintenance Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The ratio of capital expenditure to depreciation, which highlights if a company is investing enough to maintain its asset base.	{}	\N	\N	2026-04-04 09:39:26.98035+00	2026-04-17 09:53:08.242472+00	5959	\N	capital_maintenance_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
408447a4-36a7-42e0-9300-d9f58e2a56cc	disposal_of_fixed_assets_ratio	Disposal of Fixed Assets Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Measures the proportion of fixed assets sold or disposed of relative to the total fixed assets, indicating asset turnover.	{}	\N	\N	2026-04-04 09:39:26.939562+00	2026-04-17 09:53:08.242472+00	5956	\N	disposal_of_fixed_assets_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
75a131b3-c37f-49bf-9a3a-de28d6157d72	financial_compliance_rate_for_asset_management	Financial Compliance Rate for Asset Management	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The percentage of asset management activities that comply with financial regulations and reporting standards.	{}	\N	\N	2026-04-04 09:39:26.257199+00	2026-04-17 09:53:08.242472+00	5919	\N	financial_compliance_rate_for_asset_management	green	\N	operational	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
5f3e0196-4b64-479e-8a92-0a96d4015218	gross_fixed_assets	Gross Fixed Assets	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The total value of fixed assets before depreciation is accounted for, indicating a company's investment in property, plant, and equipment.	{}	\N	\N	2026-04-04 09:39:26.802191+00	2026-04-17 09:53:08.242472+00	5946	\N	gross_fixed_assets	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
4defbfc1-51fa-42e1-a458-b756e3e8ee99	impairment_charge	Impairment Charge	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	An accounting expense recognized when the carrying amount of an asset exceeds its recoverable amount, indicating a permanent reduction in value.	{}	\N	\N	2026-04-04 09:39:26.924495+00	2026-04-17 09:53:08.242472+00	5955	\N	impairment_charge	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
f9b03b70-abc2-4fd1-a4e6-7e78489d2b96	preventive_maintenance_roi	Preventive Maintenance ROI	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of the return on investment for preventive maintenance activities on fixed assets, indicating cost-effectiveness and efficiency of maintenance strategies.	{}	\N	\N	2026-04-04 09:39:27.160163+00	2026-04-17 09:53:08.242472+00	5969	\N	preventive_maintenance_roi	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
b555bdb3-a2a4-47a4-a088-a3fd37281b67	total_cost_of_ownership_tco_for_assets	Total Cost of Ownership (TCO) for Assets	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The total cost incurred by the company to acquire, operate, maintain, and dispose of an asset throughout its lifecycle.	{}	\N	\N	2026-04-04 09:39:26.072086+00	2026-04-17 09:53:08.242472+00	5907	\N	total_cost_of_ownership_tco_for_assets	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
87321cce-f072-409c-901a-dc3b3835dfa4	working_asset_turnover_ratio	Working Asset Turnover Ratio	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which working assets (assets used in day-to-day operations) are converted through the production and sales process into revenue.	{}	\N	\N	2026-04-04 09:39:26.215142+00	2026-04-17 09:53:08.242472+00	5916	\N	working_asset_turnover_ratio	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
5d337726-3cd4-4f64-a582-c4cd3efd7f6b	asset_reliability_index	Asset Reliability Index	finance	iso_55001	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A statistical measure of an asset's ability to perform its required functions without failure over a defined period of time.	{}	\N	\N	2026-04-04 09:39:26.126658+00	2026-04-17 09:53:08.242472+00	5910	\N	asset_reliability_index	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
1f6b0ed1-b515-4e90-af9a-628f81a43c36	average_useful_life_of_assets	Average Useful Life of Assets	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The average expected operational lifespan of a company's assets, impacting future replacement and maintenance costs.	{}	\N	\N	2026-04-04 09:39:26.95416+00	2026-04-17 09:53:08.242472+00	5957	\N	average_useful_life_of_assets	green	\N	reference	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
fdcbd454-2d23-41c6-ae5c-6454fb644051	fixed_asset_age_ratio	Fixed Asset Age Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The average age of the company's assets, indicating the potential need for asset replacement or modernization.	{}	\N	\N	2026-04-04 09:39:27.006081+00	2026-04-17 09:53:08.242472+00	5961	\N	fixed_asset_age_ratio	green	\N	diagnostic	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
7b1d47e2-5e13-4841-8ad6-c96c6d4e7c9b	fixed_asset_cost_accuracy	Fixed Asset Cost Accuracy	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The accuracy of recorded fixed asset costs compared to actual purchase or construction costs.	{}	\N	\N	2026-04-04 09:39:27.188541+00	2026-04-17 09:53:08.242472+00	5970	\N	fixed_asset_cost_accuracy	green	\N	diagnostic	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
96c03f36-0a70-4be0-bb82-1c98566a4067	fixed_asset_register_completeness	Fixed Asset Register Completeness	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The extent to which all fixed assets owned by the company are recorded in the fixed asset register, ensuring proper tracking and valuation.	{}	\N	\N	2026-04-04 09:39:27.077419+00	2026-04-17 09:53:08.242472+00	5966	\N	fixed_asset_register_completeness	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	close_and_control	\N	\N	\N
0bc73b7b-0717-49fd-955e-c1c8227594d4	fixed_asset_to_equity_ratio	Fixed Asset to Equity Ratio	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The proportion of the company's total fixed assets financed by shareholders' equity, indicating how much of the asset base is owned versus owed.	{}	\N	\N	2026-04-04 09:39:26.827728+00	2026-04-17 09:53:08.242472+00	5948	\N	fixed_asset_to_equity_ratio	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
d9d4cc9f-d208-4484-9431-49a02fc1975b	asset_retirement_obligations_aro	Asset Retirement Obligations (ARO)	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The liability for the removal cost of fixed assets and the restoration of the asset's location upon retirement.	{}	\N	\N	2026-04-04 09:39:27.236634+00	2026-04-17 09:53:08.242472+00	5973	\N	asset_retirement_obligations_aro	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
c4009c37-1b62-48b1-809d-c061d48189fc	fixed_asset_renewal_and_replacement_reserve	Fixed Asset Renewal and Replacement Reserve	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The amount set aside or reserved for the renewal or replacement of existing fixed assets.	{}	\N	\N	2026-04-04 09:39:26.968181+00	2026-04-17 09:53:08.242472+00	5958	\N	fixed_asset_renewal_and_replacement_reserve	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
1e3c2260-d169-4f71-b43b-347b724551e7	fixed_asset_revaluation_surplus	Fixed Asset Revaluation Surplus	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The increase in the carrying amount of fixed assets as a result of a revaluation, reflecting changes in fair market value.	{}	\N	\N	2026-04-04 09:39:27.033782+00	2026-04-17 09:53:08.242472+00	5963	\N	fixed_asset_revaluation_surplus	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
a4f5a350-8590-4ed7-b163-3c70ab87a2e3	fixed_asset_write_offs	Fixed Asset Write-offs	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The value of fixed assets removed from the accounting records due to loss, disposals, or obsolescence.	{}	\N	\N	2026-04-04 09:39:27.092627+00	2026-04-17 09:53:08.242472+00	5967	\N	fixed_asset_write_offs	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
d9fbb63d-fdc4-4ac0-99b1-488335707c82	ebit_earnings_before_interest_and_taxes	EBIT (Earnings Before Interest and Taxes)	finance	financial_reporting	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of a firm's profit that includes all incomes and expenses (operating and non-operating) except interest expenses and income tax expenses.	{}	\N	\N	2026-04-04 09:40:08.266401+00	2026-04-17 09:53:08.242472+00	6119	\N	ebit_earnings_before_interest_and_taxes	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
d20e39e3-2cf2-4440-9d96-248561237e5f	net_operating_profit_after_tax_nopat	Net Operating Profit After Tax (NOPAT)	finance	financial_reporting	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	An indicator of a company’s potential cash earnings if its capitalization were unleveraged — that is, if it had no debt.	{}	\N	\N	2026-04-04 09:40:08.287521+00	2026-04-17 09:53:08.242472+00	6120	\N	net_operating_profit_after_tax_nopat	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
f5b0e98b-3b0b-4ce8-8bbd-38f58ac07869	operating_profit_margin	Operating Profit Margin	finance	financial_reporting	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A ratio that measures the percentage of profit a company makes on its sales before interest and taxes compared to its revenue.	{}	\N	\N	2026-04-04 09:40:08.221543+00	2026-04-17 09:53:08.242472+00	6117	\N	operating_profit_margin	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
9c65d8ac-a61c-4e00-8960-39e824f325be	regulatory_compliance_reporting_rate	Regulatory Compliance Reporting Rate	finance	financial_reporting	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which financial reports comply with relevant regulatory requirements, indicating the effectiveness of compliance management in financial reporting.	{}	\N	\N	2026-04-04 09:40:08.320218+00	2026-04-17 09:53:08.242472+00	6122	\N	regulatory_compliance_reporting_rate	green	\N	performance	scalar	period	final	compliance	\N	f	\N	\N	close_and_control	\N	\N	\N
0ce998cc-7ad2-4af4-8cb8-f11828f8aae1	automated_financial_reporting_adoption_rate	Automated Financial Reporting Adoption Rate	finance	financial_reporting	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The rate at which automated financial reporting tools are adopted, indicating efficiency and modernization in financial reporting processes.	{}	\N	\N	2026-04-04 09:40:08.306608+00	2026-04-17 09:53:08.242472+00	6121	\N	automated_financial_reporting_adoption_rate	green	\N	efficiency	scalar	period	final	time	\N	f	\N	\N	close_and_control	\N	\N	\N
59f951f7-8536-496b-a79c-af9f9f8d2354	capex_as_of_revenue	CapEx as % of Revenue	finance	fixed_assets	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Capital expenditure relative to revenue	{}	\N	\N	2026-04-04 09:39:26.700838+00	2026-04-17 09:53:08.242472+00	5940	\N	capex_as_of_revenue	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	close_and_control	\N	\N	\N
8d0960af-d446-4d3e-8d26-62608e51c7da	perform_financial_evaluation_of_new_markets	Perform financial evaluation of new markets	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	deprecated	classified	Perform financial evaluation of new markets metric.	{}	\N	\N	2026-04-04 09:38:51.577728+00	2026-04-17 09:53:08.242472+00	5482	\N	cycle_time_in_days_to_perform_financial_evaluation_of_new_markets	green	\N	diagnostic	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
20047079-5579-4bea-9f49-a82198a11c02	budget_accuracy	Budget Accuracy	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The accuracy of the company's budgeting process, including the extent to which actual results align with budgeted expectations. A higher level of budget accuracy is generally better, as it indicates that the FP&A department is effectively forecasting and planning for the company's financial future.	{}	\N	\N	2026-04-04 09:38:52.543152+00	2026-04-17 09:53:08.242472+00	5546	\N	budget_accuracy	green	\N	predictive	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
31384d2b-8a81-49b1-8725-693f578ced82	cash_flow	Cash Flow	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The movement of cash into and out of a company. A healthy cash flow is generally better, as it indicates that the FP&A department is effectively managing the company's financial stability.	{}	\N	\N	2026-04-04 09:38:52.586765+00	2026-04-17 09:53:08.242472+00	5549	\N	cash_flow	green	\N	operational	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
9de342af-48c8-4a76-9a4e-3421252efb02	budget_versions_produced_before_final_approval	Budget versions produced before final approval	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Budget versions produced before final approval metric.	{}	\N	\N	2026-04-04 09:38:51.784822+00	2026-04-17 09:53:08.242472+00	5496	\N	number_of_budget_versions_produced_before_final_approval	green	\N	operational	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
5f525639-f393-42de-ba3d-5f65f6b33b2a	financial_forecast_created_through_touchless_processing	Financial forecast created through touchless processing	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Percentage of the financial forecast that is created through touchless processing	{}	\N	\N	2026-04-04 09:38:52.072378+00	2026-04-17 09:53:08.242472+00	5515	\N	percentage_of_financial_forecast_created_through_touchless_processing	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
64224c34-48a2-4144-9e44-6352c6b261a9	credit_rating	Credit Rating	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The creditworthiness of a company, as assessed by a credit rating agency. A higher credit rating is generally better, as it indicates that the company is viewed as financially stable and may have access to lower interest rates on borrowing.	{}	\N	\N	2026-04-04 09:38:52.641498+00	2026-04-17 09:53:08.242472+00	5553	\N	credit_rating	green	\N	reference	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
4029b4c5-9597-43bc-aa2a-570014be5d61	earnings_before_interest_taxes_depreciation_and_amortization_ebitda	Earnings Before Interest, Taxes, Depreciation, and Amortization (EBITDA)	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	A measure of a company's overall financial performance and is used as an alternative to simple earnings or net income.	{}	\N	\N	2026-04-04 09:38:52.665704+00	2026-04-17 09:53:08.242472+00	5555	\N	earnings_before_interest_taxes_depreciation_and_amortization_ebitda	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
b17bf969-f37f-4b65-82c3-0edc3c356f71	market_value_of_equity_to_book_value_of_equity_ratio	Market Value of Equity to Book Value of Equity Ratio	finance	capital_structure_optimization	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The comparison of the market value of a company's equity to its book value, showing the market's valuation of a company.	{}	\N	\N	2026-04-04 09:40:04.960796+00	2026-04-17 09:53:08.242472+00	5998	\N	market_value_of_equity_to_book_value_of_equity_ratio	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
e90780db-e3c5-45d0-9adc-fcc136801a4e	average_annual_operating_margin	Average annual operating margin	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average annual operating margin metric.	{}	\N	\N	2026-04-04 09:38:51.358384+00	2026-04-17 09:53:08.242472+00	5467	\N	average_annual_operating_margin	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
3100533d-143a-4a2c-8459-0ded728802fd	free_cash_flow_to_equity_fcfe	Free Cash Flow to Equity (FCFE)	finance	capital_structure_optimization	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The amount of cash that could be potentially distributed to shareholders, calculated as net income minus capital expenditures and changes in working capital plus new debt issued minus debt repayments.	{}	\N	\N	2026-04-04 09:40:04.765152+00	2026-04-17 09:53:08.242472+00	5987	\N	free_cash_flow_to_equity_fcfe	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
b80081ab-9c49-41f4-84f8-56fdb8ceae34	investor_sentiment_analysis_accuracy	Investor Sentiment Analysis Accuracy	finance	investor_relations	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The accuracy of analyzing investor sentiment based on various data sources, indicating the effectiveness of understanding and responding to investor concerns.	{}	\N	\N	2026-04-04 09:40:07.908195+00	2026-04-17 09:53:08.242472+00	6110	\N	investor_sentiment_analysis_accuracy	green	\N	performance	scalar	period	final	quality	\N	f	\N	\N	planning	\N	\N	\N
5e705e51-a506-4389-bb5f-dba80b8bc46d	analyst_coverage	Analyst Coverage	finance	investor_relations	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	The number of analysts who cover the company and issue reports on its performance. It is an important KPI for the investor relations team, as it helps to attract investor attention and coverage.	{}	\N	\N	2026-04-04 09:40:07.877529+00	2026-04-17 09:53:08.242472+00	6108	\N	analyst_coverage	green	\N	performance	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
d27711ed-e5ac-489f-a8a9-6a96b2e12e38	average_annual_in_store_sales_per_square_foot_of_brick_and_mortar_retail	Average annual in-store sales per square foot of brick-and-mortar retail selling space	finance	fpa	\N	\N	primary	higher_is_better	\N	\N	draft	enriched	Average in-store sales per square foot of selling space	{}	\N	\N	2026-04-04 09:38:51.336864+00	2026-04-17 09:53:08.242472+00	5466	\N	average_annual_in_store_sales_per_square_foot_of_brick_and_mortar_retail_selling_space	green	\N	efficiency	scalar	period	final	financial	\N	f	\N	\N	planning	\N	\N	\N
